Date,Price,Month,Year,Real_GDP,CPI,inflation_rate,PALLFNFINDEXM,DEXCHUS
2013-12-06,3.2565,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1644331168297295
2013-12-09,3.268,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1648994937585541
2013-12-10,3.2775,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.164731076517585
2013-12-11,3.306,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1647120832784293
2013-12-12,3.304,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1647175094712568
2013-12-13,3.3225,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1647175094712568
2013-12-16,3.3415,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1647093703160773
2013-12-17,3.333,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1647256494308728
2013-12-18,3.3265,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1647093703160773
2013-12-19,3.3035,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1647147963301543
2013-12-20,3.315,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1647147963301543
2013-12-23,3.318,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1647527884409443
2013-12-24,3.3835,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1647120832784293
2013-12-26,3.4115,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1646253127880943
2013-12-27,3.3975,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1647880825258717
2013-12-30,3.3825,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.1649702228747711
2013-12-31,3.3965,12.0,2013.0,17812.167,233.069,1.46483265562714,163.565587954207,0.165188231990353
2014-01-02,3.3815,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1652783287055401
2014-01-03,3.355,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1652755970580943
2014-01-06,3.3595,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1652237129072764
2014-01-07,3.3595,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1652701340340787
2014-01-08,3.3425,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1652619401751776
2014-01-09,3.299,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1651800462504129
2014-01-10,3.3415,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1652373634726284
2014-01-13,3.3465,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1654752449033624
2014-01-14,3.336,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1655574318731168
2014-01-15,3.358,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1654013463669594
2014-01-16,3.3425,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1651391297167863
2014-01-17,3.3445,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1652892561983471
2014-01-21,3.351,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1652810604432838
2014-01-22,3.337,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1652674026574998
2014-01-23,3.2855,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1652482855490374
2014-01-24,3.2715,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1653275138048474
2014-01-27,3.259,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1653493832468005
2014-01-28,3.253,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.165272865500942
2014-01-29,3.2405,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1651418568550385
2014-01-30,3.229,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.165016501650165
2014-01-31,3.2,1.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1650437365901964
2014-02-03,3.187,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.165016501650165
2014-02-04,3.193,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.165016501650165
2014-02-05,3.189,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.165016501650165
2014-02-06,3.228,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.165016501650165
2014-02-07,3.237,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1649375711293275
2014-02-10,3.2255,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1650410126916539
2014-02-11,3.2155,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1650137786505173
2014-02-12,3.2555,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1649783878311941
2014-02-13,3.25,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1649321304283287
2014-02-14,3.2655,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.164836976230508
2014-02-18,3.2845,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1648233917357551
2014-02-19,3.283,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1645765445508706
2014-02-20,3.274,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1643871646501841
2014-02-21,3.276,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1641712634620436
2014-02-24,3.257,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1639828146010298
2014-02-25,3.2445,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1632839671472658
2014-02-26,3.232,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1632839671472658
2014-02-27,3.201,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.163188041580313
2014-02-28,3.1875,2.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1627392266631949
2014-03-03,3.172,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1627074520013016
2014-03-04,3.2145,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1627869119322806
2014-03-05,3.2025,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1631853785900783
2014-03-06,3.218,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1634440939476652
2014-03-07,3.0825,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1632439844591726
2014-03-10,3.0315,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1629115553166186
2014-03-11,2.952,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1628744075443425
2014-03-12,2.962,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1627392266631949
2014-03-13,2.923,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1629752766505321
2014-03-14,2.9505,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1626016260162601
2014-03-17,2.952,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1618673011864873
2014-03-18,2.9515,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1615039245453664
2014-03-19,2.987,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1614622016985823
2014-03-20,2.9285,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.160583238321584
2014-03-21,2.9505,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.160647731654029
2014-03-24,2.9455,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.161404867970818
2014-03-25,3.0055,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1612643122077084
2014-03-26,2.9655,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1610720958701114
2014-03-27,2.993,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.160970976932859
2014-03-28,3.0395,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1609865254278217
2014-03-31,3.0245,3.0,2014.0,18261.714,233.069,1.62222297740821,163.565587954207,0.1608648092143362
2014-04-01,3.0335,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1611240010311936
2014-04-02,3.0445,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1611499661585071
2014-04-03,3.027,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1610254098096679
2014-04-04,3.022,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1609839338034064
2014-04-07,3.0385,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1609839338034064
2014-04-08,3.0455,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1613788206435787
2014-04-09,3.0315,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1612825185878102
2014-04-10,3.0415,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.160970976932859
2014-04-11,3.0405,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1610020769267923
2014-04-14,3.0465,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1608078988839931
2014-04-15,2.9875,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1607329422165072
2014-04-16,3.0225,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1607613658285641
2014-04-17,3.043,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1608027272142535
2014-04-21,3.0405,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1605935537747514
2014-04-22,3.047,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1603257819890016
2014-04-23,3.051,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1603232115945746
2014-04-24,3.1035,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.160040970488445
2014-04-25,3.108,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1599130073240157
2014-04-28,3.104,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1599488163787588
2014-04-29,3.073,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1598005688900252
2014-04-30,3.0275,4.0,2014.0,18261.714,237.072,1.62222297740821,170.105532955183,0.1597673786966177
2014-05-01,3.0215,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1597673786966177
2014-05-02,3.07,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1597673786966177
2014-05-05,3.0535,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1601204105487326
2014-05-06,3.057,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1606296682997349
2014-05-07,3.0325,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1603874961907969
2014-05-08,3.0625,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1605858170606372
2014-05-09,3.083,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1605909747872169
2014-05-12,3.1495,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1603489192482842
2014-05-13,3.1355,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1605574554854454
2014-05-14,3.16,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1605600333964869
2014-05-15,3.1445,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1605368351768313
2014-05-16,3.147,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1604441092945272
2014-05-19,3.167,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1603386351975372
2014-05-20,3.145,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1603155009057826
2014-05-21,3.123,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1604235180877516
2014-05-22,3.142,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1603900686469493
2014-05-23,3.1675,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1603514904671039
2014-05-27,3.1775,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.160074274463351
2014-05-28,3.1735,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1599104501479171
2014-05-29,3.1415,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1603206412825651
2014-05-30,3.1205,5.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.160074274463351
2014-06-02,3.168,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.160074274463351
2014-06-03,3.135,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1599078930536011
2014-06-04,3.091,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1600153614747015
2014-06-05,3.0895,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.159877214299418
2014-06-06,3.0505,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1600051201638452
2014-06-09,3.042,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1602641152619517
2014-06-10,3.052,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1606683804627249
2014-06-11,3.04,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1605729241935225
2014-06-12,3.0175,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1608363490148773
2014-06-13,3.029,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1610565308423256
2014-06-16,3.047,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1606425702811245
2014-06-17,3.0605,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1606090294396351
2014-06-18,3.061,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1604904588422218
2014-06-19,3.0755,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.160547144669032
2014-06-20,3.1145,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1606683804627249
2014-06-23,3.1435,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1606425702811245
2014-06-24,3.1455,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1604930346022982
2014-06-25,3.1655,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1604029321655999
2014-06-26,3.1685,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1606812886639351
2014-06-27,3.168,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1608234158893534
2014-06-30,3.2035,6.0,2014.0,18261.714,237.9,1.62222297740821,168.070779566853,0.1611967244825585
2014-07-01,3.204,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1613033309137833
2014-07-02,3.265,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1610280027696816
2014-07-03,3.2795,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1609917089269902
2014-07-07,3.261,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1611967244825585
2014-07-08,3.257,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1612643122077084
2014-07-09,3.248,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1613059328322095
2014-07-10,3.267,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1612305112619512
2014-07-11,3.269,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1612019215269046
2014-07-14,3.249,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1611369825488648
2014-07-15,3.2495,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1610954490535642
2014-07-16,3.2145,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1611993229628435
2014-07-17,3.2205,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1612045201747457
2014-07-18,3.1845,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1610954490535642
2014-07-21,3.199,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1610617188506635
2014-07-22,3.208,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1612253123740427
2014-07-23,3.207,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1613371624019876
2014-07-24,3.2665,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1614361358646519
2014-07-25,3.2405,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1615169673574209
2014-07-28,3.2435,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1616292225634394
2014-07-29,3.219,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1618122977346278
2014-07-30,3.246,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1620430386310604
2014-07-31,3.236,7.0,2014.0,18261.714,238.25,1.62222297740821,164.797642103171,0.1619774203476035
2014-08-01,3.2205,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1618306280646675
2014-08-04,3.25,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1618646811265781
2014-08-05,3.2105,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1620614212786646
2014-08-06,3.171,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1622718052738336
2014-08-07,3.1815,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1622902398649745
2014-08-08,3.1795,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1624510616176876
2014-08-11,3.1805,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1625276296970485
2014-08-12,3.162,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1624035728786033
2014-08-13,3.1215,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1625197055142936
2014-08-14,3.101,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1624035728786033
2014-08-15,3.113,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1626809825931348
2014-08-18,3.12,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1628001628001628
2014-08-19,3.102,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1628001628001628
2014-08-20,3.1845,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1628797133317045
2014-08-21,3.183,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1625751910258494
2014-08-22,3.212,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1625751910258494
2014-08-25,3.226,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1624959376015599
2014-08-26,3.1975,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1625434803810019
2014-08-27,3.1855,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1627869119322806
2014-08-28,3.144,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1628054637513635
2014-08-29,3.153,8.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1627869119322806
2014-09-02,3.15,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1626545217957059
2014-09-03,3.1245,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1628452318916102
2014-09-04,3.1485,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1629115553166186
2014-09-05,3.167,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1628664495114006
2014-09-08,3.1655,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1628664495114006
2014-09-09,3.0995,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1629673087578632
2014-09-10,3.1085,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.163174727498205
2014-09-11,3.0905,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1631454441634717
2014-09-12,3.105,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1630151278038601
2014-09-15,3.0845,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1628266710087112
2014-09-16,3.1635,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1627100994158707
2014-09-17,3.142,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1629062474545899
2014-09-18,3.0935,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1628664495114006
2014-09-19,3.091,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1628584922560787
2014-09-22,3.038,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1628664495114006
2014-09-23,3.0345,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1629513753096076
2014-09-24,3.053,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.163009813190754
2014-09-25,3.03,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1629859017195012
2014-09-26,3.034,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1632226683641824
2014-09-29,3.0565,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1626148467355069
2014-09-30,3.0075,9.0,2014.0,18261.714,237.852,1.62222297740821,159.253727420342,0.1629195177582274
2014-10-01,3.036,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1629195177582274
2014-10-02,2.9985,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1629195177582274
2014-10-03,2.9985,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1629062474545899
2014-10-06,3.0355,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1629062474545899
2014-10-07,3.039,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1629062474545899
2014-10-08,3.0035,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1629062474545899
2014-10-09,3.03,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1631347982838219
2014-10-10,3.035,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1631108501337509
2014-10-13,3.0405,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.163188041580313
2014-10-14,3.09,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1632653061224489
2014-10-15,3.009,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1632679717219873
2014-10-16,2.9815,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1633186346562142
2014-10-17,3.0035,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1632972990626735
2014-10-20,2.988,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1633106331553247
2014-10-21,3.028,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1633853443346132
2014-10-22,3.0175,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1634521085322
2014-10-23,3.04,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.163425396306586
2014-10-24,3.041,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1634841747318859
2014-10-27,3.064,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1635055591890124
2014-10-28,3.093,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1635858007524946
2014-10-29,3.1045,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1636473726414322
2014-10-30,3.061,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1635590448151782
2014-10-31,3.047,10.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1636018585171127
2014-11-03,3.0655,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1634574520252378
2014-11-04,3.0185,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1635322976287817
2014-11-05,3.0075,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1635724216897031
2014-11-06,3.016,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.163620596560695
2014-11-07,3.037,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1633319722335647
2014-11-10,3.0205,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.163425396306586
2014-11-11,3.035,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1633359739315785
2014-11-12,3.026,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1632466493625218
2014-11-13,2.9955,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1632839671472658
2014-11-14,3.0445,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1631587534671235
2014-11-17,3.038,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1632866333561934
2014-11-18,3.001,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.163377336295909
2014-11-19,3.042,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.163425396306586
2014-11-20,3.0195,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1633186346562142
2014-11-21,3.0335,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1632813010254065
2014-11-24,3.008,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1628346251546928
2014-11-25,2.9735,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1629859017195012
2014-11-26,2.963,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1629035936532759
2014-11-28,2.856,11.0,2014.0,18261.714,237.433,1.62222297740821,145.765382671243,0.1627895619332888
2014-12-01,2.9105,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1625619767536373
2014-12-02,2.9025,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1626280696048138
2014-12-03,2.881,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1626042699881299
2014-12-04,2.9235,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1624932971514925
2014-12-05,2.9135,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1626095581898304
2014-12-08,2.8955,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1620089104900769
2014-12-09,2.9355,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1616684180745291
2014-12-10,2.9025,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1619092336835969
2014-12-11,2.9305,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1616004912654934
2014-12-12,2.9415,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1616448984870037
2014-12-15,2.8875,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1615508885298869
2014-12-16,2.867,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1615769914364194
2014-12-17,2.877,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1614022628597252
2014-12-18,2.86,12.0,2014.0,18261.714,234.812,1.62222297740821,125.92723660929,0.1609295289592687
