,Date,Price,Open,High,Low,Vol.,Change %,Month,Year,Real_GDP,CPI,inflation_rate,PALLFNFINDEXM
1500,2017-10-09,3.031,3.0185,3.0365,3.012,77.52,0.07,10.0,2017.0,19612.102,246.669,2.13011000365963,246.669
1501,2017-10-06,3.029,3.0405,3.056,3.018,67.37,0.57,10.0,2017.0,19612.102,246.669,2.13011000365963,246.669
1502,2017-10-05,3.0465,2.9565,3.05,2.954,85.89,2.96,10.0,2017.0,19612.102,246.669,2.13011000365963,246.669
1503,2017-10-04,2.959,2.9575,2.972,2.947,45.59,0.15,10.0,2017.0,19612.102,246.669,2.13011000365963,246.669
1504,2017-10-03,2.9635,2.945,2.972,2.926,55.3,0.27,10.0,2017.0,19612.102,246.669,2.13011000365963,246.669
1505,2017-10-02,2.9555,2.9585,2.99,2.9375,53.5,0.02,10.0,2017.0,19612.102,246.669,2.13011000365963,246.669
1506,2017-09-29,2.955,2.9775,2.9925,2.9455,87.85,0.87,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1507,2017-09-28,2.981,2.9255,2.99,2.905,136.06,2.02,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1508,2017-09-27,2.922,2.9105,2.939,2.9045,0.44,0.4,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1509,2017-09-26,2.9105,2.9325,2.951,2.9,0.79,0.67,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1510,2017-09-25,2.93,2.9365,2.9365,2.9205,0.16,0.24,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1511,2017-09-22,2.937,2.907,2.934,2.89,0.09,0.36,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1512,2017-09-21,2.9265,2.9355,2.9415,2.918,0.24,1.2,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1513,2017-09-20,2.962,2.977,2.977,2.955,0.44,0.02,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1514,2017-09-19,2.9625,2.9655,2.976,2.9595,0.19,0.0,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1515,2017-09-18,2.9625,2.9785,2.98,2.9565,0.17,0.68,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1516,2017-09-15,2.9425,2.9555,2.9565,2.927,0.26,0.29,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1517,2017-09-14,2.951,2.974,2.9745,2.9335,0.09,0.81,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1518,2017-09-13,2.975,2.994,2.994,2.969,0.13,1.8,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1519,2017-09-12,3.0295,3.045,3.045,3.0145,0.19,1.0,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1520,2017-09-11,3.06,3.04,3.072,3.04,0.08,0.79,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1521,2017-09-08,3.036,3.114,3.114,3.03,0.3,3.27,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1522,2017-09-07,3.1385,3.149,3.149,3.115,0.58,0.25,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1523,2017-09-06,3.1465,3.13,3.1535,3.125,0.07,0.75,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1524,2017-09-05,3.123,3.137,3.1615,3.1185,0.07,0.31,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1525,2017-09-01,3.1135,3.1005,3.116,3.1005,0.18,0.63,9.0,2017.0,19612.102,246.819,2.13011000365963,246.819
1526,2017-08-31,3.094,3.098,3.124,3.09,0.3,0.44,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1527,2017-08-30,3.0805,3.0885,3.09,3.0795,0.36,0.29,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1528,2017-08-29,3.0895,3.0695,3.105,3.0635,4.57,0.57,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1529,2017-08-28,3.072,3.046,3.0895,3.0455,0.99,0.99,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1530,2017-08-25,3.042,3.0485,3.062,3.0275,0.28,0.0,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1531,2017-08-24,3.042,2.9935,3.053,2.9935,0.52,1.79,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1532,2017-08-23,2.9885,2.9855,2.9935,2.975,0.22,0.2,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1533,2017-08-22,2.9945,2.9875,3.02,2.982,0.66,0.22,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1534,2017-08-21,2.988,2.9575,3.0025,2.957,0.35,1.37,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1535,2017-08-18,2.9475,2.939,2.961,2.933,0.14,0.03,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1536,2017-08-17,2.9465,2.973,2.983,2.8985,0.18,0.52,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1537,2017-08-16,2.962,2.887,2.9855,2.887,0.25,2.44,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1538,2017-08-15,2.8915,2.915,2.915,2.888,0.51,0.74,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1539,2017-08-14,2.913,2.9145,2.9145,2.9,0.59,0.22,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1540,2017-08-11,2.9195,2.9,2.921,2.8835,0.29,0.29,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1541,2017-08-10,2.911,2.9375,2.9445,2.9085,0.25,0.8,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1542,2017-08-09,2.9345,2.95,2.9595,2.9265,0.35,0.53,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1543,2017-08-08,2.95,2.9105,2.9505,2.9105,0.21,1.2,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1544,2017-08-07,2.915,2.898,2.931,2.8825,0.89,0.78,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1545,2017-08-04,2.8925,2.8995,2.9045,2.876,0.21,0.26,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1546,2017-08-03,2.885,2.896,2.9,2.874,0.21,0.22,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1547,2017-08-02,2.8915,2.8835,2.895,2.8775,0.13,0.09,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1548,2017-08-01,2.889,2.8905,2.8965,2.8835,0.07,0.38,8.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1549,2017-07-31,2.9,2.894,2.915,2.8915,0.21,0.61,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1550,2017-07-28,2.8825,2.8625,2.8885,2.8495,0.37,0.17,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1551,2017-07-27,2.8775,2.873,2.8975,2.862,79.19,0.19,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1552,2017-07-26,2.872,2.8425,2.9055,2.832,150.12,0.9,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1553,2017-07-25,2.8465,2.7445,2.854,2.7345,154.05,4.02,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1554,2017-07-24,2.7365,2.7255,2.7445,2.717,45.12,0.51,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1555,2017-07-21,2.7225,2.7175,2.7505,2.712,63.67,0.24,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1556,2017-07-20,2.716,2.7075,2.723,2.6985,53.02,0.2,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1557,2017-07-19,2.7105,2.729,2.7355,2.706,56.38,0.73,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1558,2017-07-18,2.7305,2.728,2.7335,2.712,53.54,0.24,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1559,2017-07-17,2.724,2.6915,2.7375,2.6835,71.75,1.23,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1560,2017-07-14,2.691,2.6655,2.696,2.663,56.42,1.11,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1561,2017-07-13,2.6615,2.685,2.6965,2.66,57.79,0.84,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1562,2017-07-12,2.684,2.675,2.6985,2.672,59.01,0.45,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1563,2017-07-11,2.672,2.651,2.677,2.642,61.7,0.93,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1564,2017-07-10,2.6475,2.6525,2.6605,2.631,55.75,0.02,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1565,2017-07-07,2.647,2.662,2.6695,2.6405,53.57,0.54,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1566,2017-07-06,2.6615,2.6615,2.671,2.6515,49.55,0.06,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1567,2017-07-05,2.66,2.6875,2.6915,2.6435,99.03,1.23,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1568,2017-07-03,2.693,2.711,2.7165,2.685,54.17,0.66,7.0,2017.0,19612.102,245.519,2.13011000365963,245.519
1569,2017-06-30,2.711,2.6965,2.7185,2.682,66.29,0.58,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1570,2017-06-29,2.6955,2.675,2.7155,2.6705,82.58,1.01,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1571,2017-06-28,2.6685,2.6505,2.67,2.643,1.08,0.53,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1572,2017-06-27,2.6545,2.6325,2.6605,2.6225,1.31,0.84,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1573,2017-06-26,2.6325,2.628,2.637,2.6225,0.22,0.11,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1574,2017-06-23,2.6295,2.602,2.65,2.599,0.15,0.98,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1575,2017-06-22,2.604,2.6,2.62,2.5835,0.33,0.17,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1576,2017-06-21,2.6085,2.564,2.6115,2.564,0.6,1.74,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1577,2017-06-20,2.564,2.5945,2.5945,2.56,1.02,1.31,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1578,2017-06-19,2.598,2.5735,2.605,2.5725,1.23,1.03,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1579,2017-06-16,2.5715,2.5725,2.5825,2.5645,0.44,0.08,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1580,2017-06-15,2.5735,2.55,2.588,2.5435,0.36,0.27,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1581,2017-06-14,2.5805,2.59,2.602,2.5725,0.49,0.85,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1582,2017-06-13,2.6025,2.6255,2.6255,2.59,0.33,0.76,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1583,2017-06-12,2.6225,2.6505,2.6505,2.6215,0.53,1.19,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1584,2017-06-09,2.654,2.61,2.653,2.604,0.3,1.51,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1585,2017-06-08,2.6145,2.5535,2.62,2.55,0.26,2.21,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1586,2017-06-07,2.558,2.555,2.556,2.546,0.08,0.18,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1587,2017-06-06,2.5535,2.535,2.5665,2.5285,0.21,0.41,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1588,2017-06-05,2.564,2.5725,2.5725,2.5625,0.29,0.66,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1589,2017-06-02,2.581,2.5785,2.5815,2.534,0.16,0.46,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1590,2017-06-01,2.593,2.589,2.598,2.581,0.29,0.25,6.0,2017.0,19612.102,244.955,2.13011000365963,244.955
1591,2017-05-31,2.5865,2.5775,2.59,2.5645,0.17,0.6,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1592,2017-05-30,2.571,2.5685,2.573,2.5645,0.52,0.19,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1593,2017-05-26,2.566,2.5945,2.6055,2.5535,57.78,1.21,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1594,2017-05-25,2.5975,2.589,2.6195,2.5725,80.17,0.54,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1595,2017-05-24,2.5835,2.6005,2.6005,2.5555,85.09,0.48,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1596,2017-05-23,2.596,2.6015,2.6015,2.5735,57.92,0.02,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1597,2017-05-22,2.5955,2.587,2.6045,2.566,63.3,0.54,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1598,2017-05-19,2.5815,2.535,2.5905,2.5285,80.98,1.98,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1599,2017-05-18,2.5315,2.545,2.545,2.4845,84.42,0.59,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1600,2017-05-17,2.5465,2.549,2.5595,2.5265,62.29,0.16,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1601,2017-05-16,2.5505,2.538,2.553,2.522,51.89,0.45,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1602,2017-05-15,2.539,2.525,2.557,2.518,54.6,0.59,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1603,2017-05-12,2.524,2.506,2.5295,2.504,45.59,0.64,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1604,2017-05-11,2.508,2.495,2.553,2.489,82.45,0.54,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1605,2017-05-10,2.4945,2.495,2.5115,2.484,57.88,0.14,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1606,2017-05-09,2.498,2.494,2.5175,2.4805,61.71,0.18,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1607,2017-05-08,2.4935,2.5375,2.547,2.4725,92.54,1.38,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1608,2017-05-05,2.5285,2.512,2.539,2.503,80.66,0.68,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1609,2017-05-04,2.5115,2.5175,2.5455,2.49,102.53,1.26,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1610,2017-05-03,2.5435,2.639,2.6395,2.5135,113.38,3.49,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1611,2017-05-02,2.6355,2.662,2.663,2.622,88.3,0.94,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1612,2017-05-01,2.6605,2.599,2.6945,2.594,50.68,2.03,5.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1613,2017-04-28,2.6075,2.596,2.616,2.5875,77.52,0.56,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1614,2017-04-27,2.593,2.6015,2.6015,2.5655,85.88,0.1,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1615,2017-04-26,2.5955,2.586,2.602,2.58,0.75,0.39,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1616,2017-04-25,2.5855,2.5595,2.5995,2.5555,0.78,1.02,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1617,2017-04-24,2.5595,2.554,2.5795,2.544,0.57,0.55,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1618,2017-04-21,2.5455,2.547,2.572,2.5355,0.69,0.2,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1619,2017-04-20,2.5505,2.526,2.5615,2.513,0.74,0.31,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1620,2017-04-19,2.5425,2.5365,2.5635,2.5045,0.53,0.32,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1621,2017-04-18,2.5345,2.594,2.596,2.522,0.93,2.67,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1622,2017-04-17,2.604,2.585,2.6125,2.574,0.3,0.99,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1623,2017-04-13,2.5785,2.55,2.5955,2.55,0.56,0.98,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1624,2017-04-12,2.5535,2.6145,2.616,2.546,0.92,2.37,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1625,2017-04-11,2.6155,2.61,2.6275,2.5945,2.24,0.17,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1626,2017-04-10,2.611,2.652,2.652,2.607,0.56,1.64,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1627,2017-04-07,2.6545,2.667,2.667,2.615,0.55,0.43,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1628,2017-04-06,2.666,2.6835,2.693,2.6605,0.23,0.84,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1629,2017-04-05,2.6885,2.6355,2.702,2.6355,0.67,2.58,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1630,2017-04-04,2.621,2.613,2.628,2.61,0.07,0.34,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1631,2017-04-03,2.612,2.658,2.6625,2.612,0.39,1.8,4.0,2017.0,19612.102,244.733,2.13011000365963,244.733
1632,2017-03-31,2.66,2.6845,2.6865,2.644,0.6,0.69,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1633,2017-03-30,2.6785,2.6735,2.721,2.6735,0.25,0.04,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1634,2017-03-29,2.6775,2.668,2.687,2.657,71.49,0.06,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1635,2017-03-28,2.676,2.6375,2.678,2.615,75.55,1.67,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1636,2017-03-27,2.632,2.635,2.6375,2.5665,96.55,0.04,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1637,2017-03-24,2.631,2.651,2.6525,2.617,49.01,0.51,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1638,2017-03-23,2.6445,2.639,2.655,2.615,73.65,0.53,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1639,2017-03-22,2.6305,2.6065,2.642,2.5875,69.45,0.46,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1640,2017-03-21,2.6185,2.654,2.6605,2.6035,76.75,1.82,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1641,2017-03-20,2.667,2.6895,2.7,2.652,63.85,0.91,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1642,2017-03-17,2.6915,2.6765,2.6965,2.658,44.06,0.52,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1643,2017-03-16,2.6775,2.6695,2.6975,2.6665,57.34,0.79,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1644,2017-03-15,2.6565,2.6435,2.677,2.637,51.11,0.82,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1645,2017-03-14,2.635,2.628,2.6505,2.599,65.01,0.36,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1646,2017-03-13,2.6255,2.599,2.6395,2.597,55.46,1.18,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1647,2017-03-10,2.595,2.5775,2.616,2.5735,67.34,0.58,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1648,2017-03-09,2.58,2.59,2.6,2.5585,75.31,0.79,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1649,2017-03-08,2.6005,2.6145,2.6345,2.588,70.14,0.69,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1650,2017-03-07,2.6185,2.654,2.664,2.608,69.66,1.26,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1651,2017-03-06,2.652,2.7075,2.7095,2.646,65.16,1.65,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1652,2017-03-03,2.6965,2.687,2.7115,2.6775,49.42,0.22,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1653,2017-03-02,2.6905,2.738,2.745,2.681,55.24,1.66,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1654,2017-03-01,2.736,2.714,2.7685,2.706,67.92,0.81,3.0,2017.0,19612.102,243.801,2.13011000365963,243.801
1655,2017-02-28,2.714,2.6945,2.723,2.678,54.54,0.59,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1656,2017-02-27,2.698,2.686,2.704,2.6675,63.22,0.35,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1657,2017-02-24,2.6885,2.6475,2.6965,2.6475,1.02,1.4,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1658,2017-02-23,2.6515,2.7435,2.7435,2.6475,0.68,3.23,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1659,2017-02-22,2.74,2.7495,2.7515,2.7205,0.29,0.42,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1660,2017-02-21,2.7515,2.721,2.767,2.721,0.43,1.38,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1661,2017-02-17,2.714,2.7235,2.742,2.693,0.35,0.51,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1662,2017-02-16,2.728,2.762,2.77,2.711,0.84,0.87,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1663,2017-02-15,2.752,2.756,2.762,2.738,1.04,0.22,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1664,2017-02-14,2.746,2.7925,2.82,2.7225,1.27,1.58,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1665,2017-02-13,2.79,2.782,2.8205,2.782,0.29,0.54,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1666,2017-02-10,2.775,2.6685,2.787,2.6685,0.1,4.3,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1667,2017-02-09,2.6605,2.6745,2.6765,2.6515,0.14,0.49,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1668,2017-02-08,2.6735,2.6715,2.6875,2.6715,0.14,1.29,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1669,2017-02-07,2.6395,2.655,2.655,2.6385,0.87,0.7,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1670,2017-02-06,2.658,2.64,2.6625,2.637,0.32,1.35,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1671,2017-02-03,2.6225,2.691,2.6925,2.6245,0.33,2.6,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1672,2017-02-02,2.6925,2.722,2.723,2.677,0.39,0.92,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1673,2017-02-01,2.7175,2.7375,2.74,2.7125,0.19,0.59,2.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1674,2017-01-31,2.7335,2.7135,2.736,2.7135,0.04,2.72,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1675,2017-01-30,2.661,2.68,2.68,2.6575,0.21,1.06,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1676,2017-01-27,2.6895,2.661,2.6965,2.6545,40.8,0.62,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1677,2017-01-26,2.673,2.7145,2.73,2.6505,58.1,1.37,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1678,2017-01-25,2.71,2.708,2.732,2.685,77.6,0.06,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1679,2017-01-24,2.7085,2.647,2.7155,2.6395,77.4,2.3,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1680,2017-01-23,2.6475,2.621,2.668,2.613,52.06,0.86,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1681,2017-01-20,2.625,2.612,2.645,2.5875,59.68,0.56,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1682,2017-01-19,2.6105,2.6145,2.634,2.5815,57.87,0.23,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1683,2017-01-18,2.6165,2.618,2.6305,2.607,51.7,0.32,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1684,2017-01-17,2.625,2.701,2.7125,2.6045,114.59,2.42,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1685,2017-01-13,2.69,2.667,2.716,2.642,82.49,0.69,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1686,2017-01-12,2.6715,2.602,2.6755,2.6,88.52,2.34,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1687,2017-01-11,2.6105,2.6095,2.631,2.597,66.76,0.08,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1688,2017-01-10,2.6125,2.532,2.63,2.53,90.99,2.92,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1689,2017-01-09,2.5385,2.544,2.5505,2.5195,58.42,0.29,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1690,2017-01-06,2.546,2.535,2.548,2.5125,52.46,0.33,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1691,2017-01-05,2.5375,2.557,2.5885,2.5305,67.5,0.74,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1692,2017-01-04,2.5565,2.488,2.563,2.4725,71.97,2.71,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1693,2017-01-03,2.489,2.507,2.5485,2.486,68.38,0.66,1.0,2017.0,19612.102,243.603,2.13011000365963,243.603
1694,2016-12-30,2.5055,2.488,2.519,2.4875,32.87,0.7,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1695,2016-12-29,2.488,2.506,2.526,2.484,42.19,0.36,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1696,2016-12-28,2.497,2.521,2.5225,2.493,0.19,0.62,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1697,2016-12-27,2.5125,2.4705,2.5215,2.453,0.12,1.47,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1698,2016-12-23,2.476,2.506,2.5075,2.476,0.21,0.84,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1699,2016-12-22,2.497,2.47,2.4995,2.46,0.21,0.12,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1700,2016-12-21,2.494,2.5135,2.5135,2.494,0.06,0.22,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1701,2016-12-20,2.4995,2.4825,2.5035,2.4825,0.41,0.12,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1702,2016-12-19,2.4965,2.5455,2.546,2.4795,0.15,2.52,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1703,2016-12-16,2.561,2.573,2.576,2.544,0.18,1.39,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1704,2016-12-15,2.597,2.6105,2.6105,2.5845,0.09,0.17,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1705,2016-12-14,2.6015,2.59,2.6105,2.575,0.17,0.25,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1706,2016-12-13,2.595,2.5915,2.623,2.568,0.08,0.8,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1707,2016-12-12,2.616,2.659,2.664,2.604,0.17,1.1,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1708,2016-12-09,2.645,2.65,2.658,2.6435,0.11,0.82,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1709,2016-12-08,2.6235,2.637,2.662,2.619,0.14,0.68,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
1710,2016-12-07,2.6415,2.6605,2.694,2.6275,0.12,1.33,12.0,2016.0,19141.672,241.432,1.26158320570537,241.432
